id,text,label
1425851885152518145,@@user son gelen afganlarla sayısı ne kadar oldu acaba? kayıtsızları da hesaba katsak çok büyük sorunlar olacak ileride,0
1416531963582758912,@@user @@user suriyeliler 2011'de geldiğinde biz hazırlıksız yakalandık.ayrıca güvenli bölge çok yeni. bölgeye yaptığımız operasyonlarla oralar güvenli hale geldi. ayrıca türk vatandaşına verilmeyip de suriyelilere verilen ne gibi ayrıcalık var?suriyelilerin yerinde olmak ister miydiniz?,0
1424043838780362761,"@@user @@user @@user orada 120 yazıyor ama türkler en az 150, kürtler suriyeliler en az 130 alır. genelde ırmak kenarlarına çadır kuruyorlar. perişanlık ama daha fazla para vermek tarla sahibini batırır. fındık bizden cok ucuza satılıyor, zarar etmemek için işçi almayıp kendimiz çalışıyoruz biz",0
1374730888777502721,"zamanında çok muhtaçlar diye yardım ettiği suriyeli ailenin, babaanneme belçika’dan euro göndermesi şoku.. allah sonumuzu hayırlı etsin",0
1427190360586006529,@@user @@user abi demeye calıstığım bu bizim için ters bi şey ama onlar icin değil- halk için- afgan kültürünü miden bulanmadan birazcık okursan dediğime yakın seyler bulursun,1
1424620244518293508,"@@user @@user ahlak dersini bu pis afganlardan alacak değiliz,hepsi türkiye’deki kadınların namusuna göz dikiyorlar.",1
1416703861524418560, kurban bayramı’nı ülkesinde geçirmek için kilis üzerinden suriye’ye geçen suriyeli sayısı 21 bin 500'e ulaştı.,0
1420838438534852609,@@user ülkeye suriyeli afkan neden getirildiğini bildiğiniz halde bunu neden konuşmuyor veya yazmıyorsunuz,0
1431160557831430145,"@@user @@user evet, benim yaşadığım şehri yönetiyor, ben,kendi vatanımda yıllardır işsizlikle,yoklukla, sefaletle koah hastalığıyla boğulurken, yaşayamaz hale gelmişken,fatura,kira ödeyemezken, ne olduğu belli bile olmayan suriyeliye, afganlıya, her imkanı sağlayan, @@user diyorum",1
1421616739603951626,@@user soysuzun insanlarını bian önce sınır dışı etmeliyiz.. ( gelen afganlar ve pakistanlılar bizim insanlarımız dedi gebeş sırıtmasıyla..) jandarma yanan ormanın içerisinde afgan guruplar yakalıyor..,1
1292880675041878018,@@user @@user @@user örnek suriyeliler. belki aç belki değiller ama kesinlikle vatanları yok  sorsan önce vatan derler ama rakı masasında !...,1
1420748662049705990,@@user saydığın o ülkeler göçmenleri bizimkiler gibi ahırına girer gibi başıboş bir şekilde ülkelerinde serbest bırakmadıklarını sen bizden iyi biliyorsun ama beyinsiz seçmenlerine yutturuyorsun. afganların ülkemize girdiği gibi almanya sınır kapısındangeçte göreyim adamlığını,1
1237043774322364416,kibris rum kesimi multeciler icin yunan sinirina 20 asker gondermiş bizden cüneyt arkini gonderin yeter.,0
1426127656999923714,@@user @@user bu fasist lerin taliban ve işid ten ne varki var...kuduz kopek gibiler onune atilan kemikten pay kapmak icin saga sola saldiriyorlar halbuki sunun farkinda degiller suriyeliler afganlar kacip turkiyeye geldiler turkiyede bir ic savas cikarsa onlarin kacacak bir yerleride yok,0
1419531668205998080,@@user b günler daha iyi günlerimiz ülkeyi taliban ve işit bataklığına çevirmeyi başardı başefendi yazıklar olsun i̇nsan nasıl olurda ülkesine bukadar zarar verir bizim afganlar la suriyeliler le ne işimiz olur,0
1418987734660698119,"@@user aşıdan ziyade hertaraf maskesiz arap, afgan, suriyeli dolu. aşıyı savununlar önce onlara çözüm bulsun aonra aşı olmayanlara. türkten çok suriyeli afgan arap var hepsi maskesiz herfün çoğalıyor bu sayı",0
1233344686699536384,şuan sınır kapılarına en çok giden afganlar ama hepsi suriyeli adı altında oluyor. ülkede suriyeli kadar afgan var bunu bilmek gerek.,0
1320389062428155904,@@user @@user @@user suriyeliler 40 milyar dolar harcamak kadar arapca nutuk yollamakta çok aptalca oruç reisin fiyatı ne alaka simdi reisiniz mi aldı cebinden. birileri yemese devletimiz daha kaç tane alır ondan,0
1422179815365435399,"@@user agustos ayi yaklasiyor vekilim,bu ayki maasi suriyeli multecilere verin,yazik gunah degilmi vekilim,",0
1417448384789630978,"@@user @@user adamlar göçmen falan değil. ailesini, çocuğunu, eşini elinde kalan eşyasını sirtlayip gelmiyor, kitle halinde gelen genç erkek bireyler afganlar.",0
1427561886057435137,"@@user @@user senin gibi kansız olmaz bizimkiler merak etme. suriyelilerin çoluğunu çocuğunu besleyip, kendimiz ürememeye devam. çok bi bok biliyormuşsunuz gibi. evli bile olmadığın belli, bana ergen diyor bi de velet.",0
1221375812466880513,"@@user bu ne şimdi!binlerce çadır soba battaniye dagıtıldı , çelik konstrüksiyon binalar yapılacak denildi.insanların yakınları öldü yaralıları var bu kadın ciyaklıyo.suriyelileri ağzına dolayanlar kimse kimsenin rızkını yiyemez öbür dünyada sana sığınan bu insanlara hesap vereceksinz",0
1425482722991091712,@@user şaka maka kontrolsuz multeci alimina karsiyiz ırkçılık bu bildiğin insanlara çok ciddi bi ırkçılık algısı pompalanıyor ama hadi hayırlısı,0
1386216693920317444,@@user @@user @@user turkler kimseyi katletmez turkler yasatir. eger ermenileri katletmis olsaydik bugun bir tane ermeni kalmazdi. bir örnek vereyim. turkiye soykirim yapan bir ulke olsa 4.5 milyon suriyeliyi yillarca misafir etmezdi. bunu ne ab nede abd yapabildi. biz 5000 yillik buyuk bir devletiz,0
1410862780656144386,"@@user başkanım , bu sene kurban etlerini suriyelilere vereceğiz deseydiniz izin alırdınız türk düşmanı , arap sevicilerinden !",0
1245435495213137928,@@user iktidar neden sokağa çıkma yasağı ilan etmiyor bunu sorgulayın. suriyeliler 40 milyar dolar daha harcarız derken şimdi iban numarası veriyor? virüs imamoglu getirdi bile dersiniz siz.,0
1425546040757964800,"@@user @@user @@user bak sen durumu anlamamak için epey uğraştın bugün amk ama ben sana tekrardan anlatayım ne isteyip istemediğimizi, ülkemde suriyeli, afganistanlı, pakistanlı vb. uluslardan mülteci sığınmacı falan istemiyorum amına koyayım daha nasıl derdimizi anlatsak acaba lan?",1
1409094320133660673,"@@user yetişmiş genç doktorlarımızın yurt dışına ‘kaçması’ gerçekten üzücü ama üzülmeyin yerini, suriyeliler, katarlılar, ve sahte veya çakma diplomalılar dolduruyor",1
1424692534677327872,"@@user @@user koyunlastik talipan/isit kafa kesmeye de baslayacak! multeciler hep basa bela! özal peşmergeleri aldı madame mitterand gazı ile pkk hortladı, erdogan da suriye/afgan alıyor extremist jihadists teror başlar turk medyasi yine  slyasilerden bir tek @@user deginiyor!",1
1425397236272443393,"@@user ufuk bey bolu da sığınmacı bir vatandaş,birleşmiş milletler bize burayı gösterdi onun için buraya geldik diyor.mümkünse birleşmiş milletler sığınmacıları her ülkeye eşit paylaştırsın,o zaman kimse şikayet etmez,burada sorun bütün yükün tek bir ülkenin omzuna yüklenmesi",0
1387298049601544195,"@@user i̇nsanların suriyelilerden nefret etmek için bu yalanlara hiç ihtiyacı yok. zaten kolaylıkla bu kitleyle birlikte toksik düşüncelerinizi paylaşabilecekken; özellikle bu yalan, troll paylaşımları yapmayı tercih etmenizin sebebini çok merak ediyorum.",0
1405236104312365059,"@@user bak mesela geçen yıl bi yazılım kursuna kayıt olmak istedim.eğitimi veren bir kurum var, i̇stanbul'da. maliyetleri hesapladım 3 ay için 24 bin civarı. sonra bir de baktım ki almanya aynı kursu suriyeli mültecilere bedava veriyor.  gülmüyorum ha, bak boynum dönmüş ağlıyorum.",0
1366876262963306507,@@user @@user @@user mehmet sarı akepenin hataları sonucu 9milyon suriyeliye baktığımızi biliyor mu kendi halkına bakamayan bir ulkeyiz,0
1424023053252628482,@@user dedenin yaşına bak elindeki silaha bak cesaret hatırlarsanız 11 eylül saldırısını taliban emir vermişti afganların bir ata sözü var (yılanların zehrinden afganların 'da intikamından korkun).,0
1425591797254864900,@@user lan oğlum yapmayın böyle paylaşımlar iyi bok yiyorsunuz milleti birbirine kirdirarak... tek muhattap devlettir devlet acil eylem planı oluşturup suriyelileri güvenli bir şekilde suriye'ye transfer etmelidir... siyasi rant değil mesele beka,0
1419329373434523648,"@@user @@user @@user @@user @@user bugün bizzat konusu geçen sahildeydim. daha önceki hallerini bilen biri olarak gördüğüm manzara karşısında hem sinirlendim hem üzüldüm. sığınmacı istilası var ve çoğu görgüden,toplumsal yaşam kurallarından bihaber. güvenliğe şikayet ettik,bir şey yapamadıklarını söyledi. +++",1
1234372693924962305,"@@user @@user bizim insanımız kırıldı 9 yıldır. birisi de kendi vatandaşımın haline üzülsün. onların yüzün den düştükleri duruma. nasıl giderse gitsin. ama hepsi gitsin. giden de afgan, afrikalı çoğu. peki onları niye aldı bu ülke diye soran hiç yok hiç.",0
1429702638438916100,"@@user @@user yetmedimi verdiği zararlar,,hangisinden başlasam.! andımız danmı,,! milliyetçiliği ayaklar altına almasından mı..! 5 milyon suriye li yetmedi afgan’laramı..! damadını bakan yapıp hemde ekonomi okumamış 128 milyar doları mı..! şimdilik yeter sanırım..değişim iyidir herzaman.!",0
1420675449865351168,"dün suriyeliler gitsin dediğimizde bize ırkçı diye duyar kasan sözde hümanist özde gerici yavşaklar bugün ""abd'de 8.2"" şiddetinde deprem oldu diye sevinç çığlığı atıyor. hayırdır garip sadece suriye'de mi var başka yerde yok mu",1
1427783260134912013,@@user kıyafete bak hiç biri afgani giymiş mi? konuşmaları dinle hiç biri peştunca konuşuyor mu? duvardaki yazıya bak cephetun nusra ve tanzimu kaide yazıyor. suriye yani. zahmet edip arapça bilen birine sorsaydınız yüzü açık diye değil genelev işteciliğinden öldürüldüğünü bilirdiniz.,0
1235291473706438658,suriye demografik yapısı bugüne kadar ne ise bundan sonra aynı şekilde yaşam bulacaktır. her suriyeli kendi yaşam buldukları coğrafi bölgelerinde hayatlarını dwvam ettireceklerdir.,0
1411656975167930374,@@user @@user hani suriyelilerin çalıştığı işlerde yerel insanımız çalıştıda çalıştıran mı olmadı gözümün önünde 200 ton malı 5 saatte indirdi suriyeli vatandaşlar hemide 4 kişi 5 saatte 4 bin tl kazandı hala nargile diye konuşuyorsunuz sende o şekilde çalış sende nargile iç karışanmı var,0
1333444481794904065,yıllarca kadın ve çocuk üzerinden sığınmacıları savundunuz ülkeye aldınız kabul ediyorum güçlü bir silah peki bizdeki çocuklar ne olacak? yüreğindeki yangını bağırırken anladığımız ana babalar bizim ve dikkat onlarda insan!,0
1412293769186222082,@@user suriyelilerin hepsi birden gelmedi peyder pey geldiler resim rakam yaklaşık 6.500.000 suriyeli var doğum oranı% 3.5 bunların 400.000 afrine falan geri döndü,0
1308080492785397760,ailemi görünce şok oldu özür dilemeye başladı ve yabancı taklidi yaptı aşağıda gayet düzgün teşekkür eden oğlan ailemi görünce suriyeli oldu bir anda nasıl olduysa polisi aradık ancak ilgilenen olmadı can güvenliğim olmadığını düşünüyorum hepimizi güvende değiliz,0
1419599202557042689,"@@user @@user evde 4 kisiyiz bize de kelle başı maaş bağlayın, kira yardımı yapın, erzak verin, sosyal yardımların tamamina erişim ayrıcalığı verin. o zaman halk ile sığınmacı/mülteci eşitliğini sağlayın. kendi ülkemizde deplasmana gelmiş takim muamelesi görüyoruz. yazık kafana.",0
1217450472182898688,sadece konya'da yılda 4 bin suriyeli'nin doğum yaptığını belirten konya i̇l sağlık müdürü suriyeliler için kadın doğum evi kurmaya hazırlandıklarını açıkladı,0
1224259844342939648,@@user 4 askerimiz şehit olmuş... 1000 tane suriyeli asker öldürsek bir mehmetçiğin tırnağı etmez... allah rahmet eylesin... yazık çok yazık 4 tane aile dağıldı kim bilir kaç cocuk yetim kaldı,1
1421561769194053639,"bu vebalden kurtulmak için son çıkış. ülke yanıyor, göçmen,sığınmacı ve ne olduğu bilinmeyenlerin istilası altında. tarihe damga vurmak için “al atını..... tımarını “ demek vakti. @@user @@user",1
1426937995572174850,@@user işte sorun bu. ucuza çalıştıkları için türkleri almıyorlar. ben ülkemde suriyeli istemiyorum yeter 6 7 yıldır besliyoruz ya! sıçar gibi çocuk doguruyorlar biz sizi istemiyoruz kardeşim siz niye hâlâ çocuk doğuruyorsunuz?! (siz dediğim doguranlar),1
1420352444593287168,türkiye'de; sosyal yaşam süperdi; afganlar ve suriyeliler bozdu. i̇nsanların sağlık ve zekaları süperdi; kovid aşısı bunu riske attı. diye düşünen milyonlar var sanırım. son cümleyi gerçek düşüncelerim sanmasınlar diye yazdım da aman zaten 65 takipçim varmış ne kastıysam.,0
1234616222483910657,@@user suriyeliler kadar türkiye cumhuriyeti vatandaşı sağlık hizmetinden yararlanıyor mu? sigortası olmayan vatandaşımız borçlanmadan muayene olabiliyor mu? sadece diğer göçmen mültecilerden değil bizim vatandaşımızdan da daha ayrıcaklı değil mi suriyeli mülteciler?,0
1419695973215911949,@@user kardesim kadin çocuklara lafımız yok ama suriyeliler bir beka sorunu olucak bunu görmemeniz sizin tuzunuzun kuru olmasından kaynaklanıyor,0
1417404583513579537,"türkiye'de 3,6 milyon ""kayitli"" göçmen var. kayıt dışı 6 milyon civarı... senin-benim hakkını yiyen, bedavadan yaşayan işe yaramazlar. suriyeli, afgan, nijeryalı...",1
1391317511912763393,@@user cok tesekkurler bu ozet icin. 12. maddeye ek olarak: unrwa projesi ile filistinli aileler multeci statulerini bu evlerle takas ediyorlar.,0
1288035353904001026,bu ay harclık avansı kapattınız barı bayram ıcın bayram harçlığı verseydin erdoğan bizde bu ülkenin evlatlarıyız ya hani gerçi suriyeli değiliz diye de vermezsin şimdi,0
1413105286236225538,mantık buysa eğer son 5 yıla bakılsın mesela ülkeye giren bu yasaklı ırklar mı daha çok can ve mal kaybına sebep olmuştur yoksa ülkeye giren suriyeliler mi?,0
1378105045682692106,@@user ben solcu değilim. milliyetçi biri olarak yazıyorum. türkiyede suriyelide istemiyorum. vatandaşlık verilmesinide istemiyorum. alırsın kamp kurarsın sınırlara geçici olarak bakarsın anlarım. şehirlere salmak nedir? çok istiyorsan aç evini suriyelilere! yalakalığın lüzümu yok,0
1415753949156683777,@@user neden politik olduğu kısmını da açıklayayım. malum hükümet böyle sığınmacıları kabul ederek avrupa'dan para almayı sever. bir diğer neden ise kendi çıkarları için kullanma ihtimalleri,0
1425048124112969732,i̇ç içleri soytarısı demişti 110 bin suriyelilerin vatandaşlık verdik demiş 110 milyonda versen sizin gelmeniz bitti senin yerin şimdiden ayrıldı???,1
1356901292816404483,@@user bataklık kurutulmadığı sürece sivri sinek çoğalacaktır. açık kapı politikasıyla geçici koruma belgesi dahi vermediğimiz bir çok kayıtsız sığınmacı ve kontrolsüz büyüyen bir getto ağı varken hücre elemanlarını deşifre etmek gittikçe zorlaşıyor.,0
1423545126132109315,@@user @@user @@user @@user @@user oğlum sen türkiye toprakları içinde mi doğdun yok sonradan buraya düştün kalkın gidin lan topraklariniza suriyeli ve afganları istemedigimiz gibi sizide istemiyoruz şimdi sen derstin özbekler turktur doğrudur turktur ama ülkemde ne işin var kalk siktir git doğduğun ülkene,1
1410157170105200640,"apartmanımda eşcinsel istemezsem gerici, suriyeli istemezsem modern mi olacağım? yoksa ikisi birbirine saldırırken ""kalan sağlar bizimdir"" diye izleyecek miyim?",0
1310501217223823360,"@@user @@user suriye, suriyeli sığınmacılar.. suriye daha düne kadar bizim topraklarımızdı. o zaman tehlike değil idi de, şimdi mi tehlikeli oldu? halen tr deki sınır şehirlerimizde akrabalık bağları var. kültürümüz aynı.. suriyeliyi neden düşman sayalım? bu konuda batılılar gibi olamayız.",0
1389146005782863872,@@user suriyelilere senelerdir bakan türkiye 3 hafta kendi halkına bakamıyor bunlarla ilgili halktan buyuk tepki var,0
1261726957328310275,@@user hocam suriyelilerin yüzün den işsiz kaldığı için akp ye tepki olsun diye oy verdi millet ittifakına başka bi neden yok,0
1284962050213584896,"@@user siyaset buna diyorlar herhalde! suriyelileri, kürtleri ötekileştirirken ölümlerine sebep olacak nefret söylemleri yayarken bir yanda da madımak ı anmak. madımak ta öldürülen kürtleri de kapsıyor mu kardeşlik tanımınız? ya da döverek öldürülen suriyeli hamza yı?",0
1243638203069812737,suriyeli gençlerin sokakta olduğuna çok denk geliyorum. arapça yayın veya arapça alt yazılı yayınların yapılması lazım.,0
1425742905071874049,"1) i̇ktidarın suriye politikası bugünlerin tek sorumlusudur. kardeşin esad birdenbire diktatör esed oldu, suriye karıştı, kontrolsüz göçle türkiye’ye gelen milyonlarca suriyeli burada asgari ücretten de düşük sigortasız işlerde köle gibi çalıştırılıyor, çocuklar sömürülüyor.",0
1331853386870878209,@@user sorsanız şahlanıyoruz suriyelileri besleyene kadar kendi insanlarımız aç ve onlar kadar gurursuz onursuz değil ,1
1235433520249610241,"@@user gülüp oynamasına devam ediyor kadın, normal zaman ""suriyeli defol"" şimdi kalkmış utanmadan duyar kasıyor ikiyüzlü şey. türk olarak bunlardan utanıyorum",1
1416874658805202952,@@user @@user @@user o zaman al evine besle görelim seni tevfik. gebze'de daha yeni bir genç kıza tecavüz edip odurdu o afganlardan biri. rızkına da hükümetine de başlarım senin,1
1392834848109342721,@@user henuz siyasi multeci olmam icin erken o yuzden konuyla alakali sarkinin ismini paylasamiorum ancak amerikali zenci rap grubunu nwa'in en bilindik parcalarindan biri,0
1263144220191346690,"@@user @@user @@user @@user @@user @@user @@user @@user @@user stajla doktorlaradenklik ülkemiz vatandaşı olmayan suriyeli meslektaşlarımıza,sınavsız verilen uygulama programları biz tc vatandaşlarının hakkıdır @@user @@user @@user @@user @@user @@user @@user @@user @@user @@user",0
1272807881025425413,"@@user bir de bunların komisyonculu olanı var sanayi bölgelerine yakın mahallelerde. ki komisyoncu demek modern ameleliğin pahasını 65 tl ye düşürüyor. türkmen, özbek, afgan, türk, kürt.. ırk ayrımı olmaz burada, herkes yoksulluğa ortak.",0
1432750147935559680,"@@user @@user @@user @@user @@user @@user @@user @@user afganlı'lara benzemişsiniz. umarım, ülkenin gidişatı istikrara kavuşur, afgan halkı, huzur, güven ve refah bulur, umarım!!! kolaylıklar diliyorum.",0
1320410324927905794,"suriyeliler şeriat istiyormuş ?! e daha geçen sene sınırdan geçip avrupa’ya demokrasiye gidiyorlardı valla demokrasi avrupa’da , şeriat arabistan’da bi s*ktirin gidinde nereye giderseniz gidin",1
1260131129182617601,"bir de biz öğleden sonra okuldan çıktığımızda ""beytül makdis"" akşam okuluna kalan suriyeli öğrenciler vardı.",0
1421096900154085384,"eskiden üç tarafı denizlerle çevrili, kendi kendine yetebilir bir ülke olarak anılırken, şimdi ise 1 tarafı afganlar, bir tarafı suriyeliler, bir tarafı da yangınlarla çevrili bir ülke olarak anılıyoruz. diğer mevzulara girmiyorum bile! gözümüzün önünde ülkemiz eriyor eritiyorlar",0
1406967761075585024,@@user mültecilere saldıranlara halada ırkçı faşist diyoruz. türkiye hdp dışındaki tümpartilerin desteği ile suriye’ye cihatçı ve silah yığdı yetmedi cihatçılar işe kolkola savaşıp aldıkları bölgeleri ganimet diye yağmaladı. şimdi siyasi şantaj i̇çin ülkeye alınan suriyeli mi suçlu?,0
1425713812301357060,"din kardeşliğinden, savaş mağduriyetinden dem vuran siyasiler, sokakta, plajda hiç bir suriyeli ile asla aynı ortamda bile bulunmuyor. suriyeli tacizine, zorbalığına maruz kalmıyor. çok seviyorsanız alın evinize üç beş suriyeli bizde samimiyetinize inanalım!",1
1221146185123225606,"@@user ben de bu konuya şaşırdım.bu bayan göçük altındayken elleri kanayana kadar yıkıntıları kazıdığını, kendisini kurtaranın yüzünü, adını,suriyeli olup olmadığını nereden bilebilir şaşırmamak elde değil",0
1426101744384233472,@@user @@user komediler. herkese @@user 'ya verme ben uçakla gider alırım diyeceğim. ne de olsa bana ait bir kargoyu 1035 km öte bir yere teslim ediyorlar: keşke gidip kadıköy'den alsaydım. daha çabuk olurdu. şimdi işin yoksa hatay'a git. suriyelilere verecek olmasınlar. onu da yaparlar.,0
1377987604566659076,@@user suriyelilerin covit olmadığını herkes biliyor ama niyeyse hiçbir bilimsel çalışma yok. sahi niye yok ?,0
1233685878033305601,"@@user bunlar suriyeli değil afganlar,bunlar i̇ran üzeri geliyorlar,ülkemizdeki para aşığı köpekler bunları sınırdan alıp,ülkenin dört bir yanına bırakıyorlar.",1
1419698354796343302,@@user sayisiz yabanciyi ülkeye alarak benim ve benim gbi binlerce kisinin işi kesildi bunun hesabini kim verecek? yeter artik kendi ulkemde multeci oldum.,0
1424989326706946060,@@user sayın bahceli bir de şu afgan suriye meselesine bir söz edin.ortalık afgan ve suriyeliden geçirmiyor.sanırım tv izlemiyorsunuz dün istanbulda 9 yasında bir kız çocuguna bir afkan taciz etti.bilmem anlatabildim mi sayın bahceli nüfusları nerdeyse bizle aynı oldular yazık ülkemeee.,1
1282452446128766977,"tıpkı yıllar önce suriyeli hamile kadın tecavüz edilip çocuğuyla birlikte öldürüldüğünde vicdanları körelmişlerin suspus olduğunu fakat suriyelilere karşı nefret oluşturacak bir fırsat ellerine geçtiğinde en çok da onların sesinin çıktığını kimse unutmasın, bilsin.",0
1241964891365355528,@@user @@user uzaktan çalışmak yatmak değildir. aynı mesai saatleri içerisinde aynı şekilde çalışmak demektir. neden ücret de eksiklik olsun. siz uzaktan çalışınca işinizi tam yapamıyorsanız bu sizin işinizin uzak çalışmaya elverişsizliği ile ilgilidir.,0
1416726082728906752,"suriyelilerin geri gönderilmesini isteyenler, bu konuyu dile getiren algı manipülatörlerine stratejilerini sormalıdır. alacakları cevap, güçlendirilmiş parlamenter sistemin ne menem birşey olduğuna dair verdikleri yanıt ile aynı olacaktır. kendileri de bir bilseler!",0
1435513182471266304,@@user @@user @@user sizin gibiler ide besliyor sizin gibi vatan hainlerini besliyceğine suriyelilerin beslesin onlarda türkmeler en azından 15 temuzda bizimle nöbet tuttular. tabiki sahip çıkacağız.,0
1431932067458207744,@@user @@user suriyelileri göndereceklerse herkesle konuşulabilir.10 milyon suriyeli bunların hepsinden daha kötü.suriyelilerin gelmesi esedten bile kötü.,0
1237370358342320128,@@user rabbim suriyeli vatanseverlere yardım etsin ülkemizde sülük gibi yaşayan beş milyon kendi vatanına hainleri kahretsin,1
1243640498142818309,suriyelilere harcanılan parayla övünmeyi bırakın da kendi vatandaşınız için sokağa çıkma yasağını uygulamaya koyun. ancak bu şekilde temas zinciri kırılabilir. 3 hafta boyunca insanlar evinden çıkmaz ve yapılabilecek en fazla test yapılır. yayılışı kontrol altına alırsınız.,1
1420345894088622083,"kendini belediye başkanı seçen vatandaşlar,sığınmacılarla ilgili rahatsızlıklarını daha dile getirmeden başkan""bunu herkesin hazmetmesi ve bununla devam etmeyi öğrenmemiz lazım""diyor.vatandaşta kim oluyor,fikrinin ne önemi var ki?",0
1421889804833284096,türki̇ye'ni̇n son durumu : patronlar: katarlı müdürler: suriyeli çalişanlar: afgan i̇ş arayanlar: türk.,0
1408513103051038724,@@user bu uygulamayı 10 yıl önce suriyelilere uygulamışlardı.suriyeden kıytırık bir belge getiren istediği bölüme sınavsız kaydoldu.hemde açıklama yine bir sınav öncesi yaptılar,0
1351654473974820873,"@@user suriyeli itlere vatandaşlık verenler,neden soydaşlarimiza neden türklere vatandaslik yerine ikamet izin belgesi veriyor anlam veremedim.türkiyede uygur türkleri kimliksizmi yasiyor.vatandaş olamiyorlarmi.bu ne bicim bir razillik.vatanlarinda kimliksizler o zaman.vay halimize vay.",1
1424712585539198980,"akp iktidarı beceriksiz , yetersiz , bilgisiz değil . keza korona, iklim krizi , sığınmacı / mülteci projesinde rol alan doktorlar , medya mensupları , bilim şeyleri de . ne yaşanıyorsa hepsinden sorumlular . bilir onlar , bilir . bilerek yapıyorlar , bilerek konuşuyorlar .",0
1277343671994679297,@@user i̇stanbulun göbeği aksarayda bizim ibnelerimiz yetmiyor bide suriyeli ibneler dolmuş ve bunların peşinde bir dünya sapık,1
1311608231094112256,@@user sadece kürt olduğu için ülkenin bazı coğrafyalarında terörist bilinen mazlum kürtler'e sığınmacı gözüyle bakmaları günümüzün en büyük sorunu zaten. devlet görünürde zulüm yapıyor gibi görünmese de medya ve eğitim kollarıyla bunu gayrimeşru halde yapıyor çok iyi şekilde.,0
1269269162234458117,"geçenlerde birkaç suriyeli'yle 1 saaten fazla sohbet ettim. daha önce başkalarıyla da konuşmuştum. en genel özeti söyleyeyim; bu arkadaşların, bu ülkede, hiçbir tarihte herhangi birimize yararı olmayacak.",0
1320455312843952131,"suriyeliler yürüyüş, eylem yapmaya başlamışlar. hazır yürümeye başlamışken suriye'ye doğru devam etseler bari şakası bir yana kendi ülkelerinden kaçıp gelenlerin şeriat naraları atarak yürümeleri endişe verici ve gelecek nesillerimiz için büyük sosyolojik problemler apaçık ortada",0
1428392401945628676,"bu insanlar son 50 yıldır hep savaşıyor, önce rusya, sonra iç savaş, sonra ameriga… önce rusyaya karşı amerika donattı ve eğitti, sonra pakistan… taliban ithal değil… taliban afgan. afgan olması tabii ki yaptıkları, yaşananları meşru kılmıyor ama, rusya/amerika başta olmak",0
1291312057548251142,"@@user @@user bunları parti fetişizmini bırakan biri söylüyor:devletin&amp;milletin çıkarlarına ışık tutanların çabasını takdir etmeye hazırız.tıpkı, suriyelilerin vatanına kavuşması için yapıcı politika üreten @@user 'ı takdir ettiğimiz gibi. sizden de aynı yöntemi izlemenizi bekliyoruz",0
1221060530888224771,"@@user o zaman neden vergi veriyoruz devlet bir sey yapmayacaksa..bizim ulkenin vatandaşının, suriyeli kadar değeri yok mu?",0
1425422647144353792,"@@user i̇şsizlerin iş beğenme kriterleri ve sebeplerini de açıklamak size düşer bu durumda! ne iş olursa beğenerek her şartta çalışırım diyen sığınmacı ""suriyeli ve afgan mı getirsek?"" türünden düşünülmesini mi istiyorsun. haa tmm ozaman ""iyi ki afgan ve suriyeli'ler varmış!"" dedik...",0
1224254366980374533,"cumhurbaşkanı erdoğan: “alçak saldırıya karşılık misliyle verildi. i̇lk belirlemelere göre karşı taraftan 30-35 suriyeli etkisiz hale getirildi” rusya savunma bakanlığı: “türk savaş uçakları, suriye hava sahasına girmedi. suriye ordusunda kayıp yok.” bütün açıklamalar zıt.",0
1390688562207657984,@@user @@user ben suriyelileri savunmuyorum aslan da olsa hayvan veteriner müdehalesini yapar değilmi o aslan ben ona ellemem demez... tehlike var diye kimseyi kaderine mahkum edemeyiz hele komşumuzsa.. osmanlıda bu mantıkla büyüdü çoğu ülke kendisi osmanlıya katıldı savaşmadan,0
1419878372906258433,turkyiye'ye doldurulan suriyeli'ler afganlar ve digerlerini kendi milletinden daha fazla savunanlar bir zamanlar fethullah'a güzelleme yapanlar gibi gün gelecek kendinizden utanacaksınız..,0
1426084633633042434,"@@user @@user suriyelileri evlerine göndereceğin söylüyordu. ama hiç bir girişimi yok 2 yıldır. hadi bir şey yapmıyorlar, yapana da destek olmuyorlarsa barş saldırmasınlar lütfen. tanju özcan'nı yaptığında hiç bir yanlış ve insanlık dışı hiç bir şey yoktur. ve de yaptığı çok doğrudur.",0
1428315534869901319,:d afganların gelmesini sanki kadın mücadelesiymiş gibi gösterip kendilerine yandaş arıyorlar..toplumun yapısını bozmaya yönelik bi çalışma..teroristlerin yönettiği topluluklardan uzak durmak lazim..,0
1429869768031539200,@@user türkiye'nin afganları kabul ettiğine dair haberler afganların için türkiye'ye gitmesi için ortaya atılan bilinçli yalanlardır.,0
1416489773787713536,@@user @@user @@user suriyeliler olmasa tarladan ürün kaldırılamayacağını bilmez olamaz.serlarda çalışacwk adam bulamaz.,0
1260936208403836928,şu kupayı verin suriyelilere ligi iptal edin bi tane kupa insan sağlığından önemli değil zaten ligde top oynacak topçu da kalmadı futbolu insana değil insanı futbola tercih edin bence,0
1243624805733203968,yahu suriyelilere yıllardır bakabilen hükümet şimdi kendi halkına başınızın çaresine bakın diyo nu kadar net kimse bişey beklenesin nokta .,0
